timestamp,PEPE_SMA12,PEPE_SMA26,PEPE_RSI_14d_lag1,PEPE_BB_percent_b_20d_lag1
2023-06-07 00:00:00+00:00,-0.014612740623155126,-0.014069225065989732,29.89690721649484,0.1946233161413477
2023-06-08 00:00:00+00:00,-0.024550209608029575,-0.01812155259129074,31.18279569892472,0.07944666907778776
2023-06-09 00:00:00+00:00,-0.02716099621548174,-0.02116919741655765,31.91489361702125,0.13920536568835193
2023-06-10 00:00:00+00:00,-0.022869737141813368,-0.017137888534522677,34.020618556701024,0.22472971242926437
2023-06-11 00:00:00+00:00,-0.037335393543913374,-0.024288577594182258,23.893805309734503,-0.011671808907762236
2023-06-12 00:00:00+00:00,-0.029079408153735182,-0.023351319457688664,23.893805309734503,0.04319523969375715
2023-06-13 00:00:00+00:00,-0.027118533369552347,-0.020976396108902236,25.233644859813083,0.08656707281373385
2023-06-14 00:00:00+00:00,-0.02578517159068225,-0.021220597173466034,29.347826086956516,0.13275524940097938
2023-06-15 00:00:00+00:00,-0.031224454120117557,-0.021523684151362417,29.347826086956516,0.13920981547774533
2023-06-16 00:00:00+00:00,-0.030000227835950587,-0.024686687929707494,31.52173913043478,0.19451071968557357
2023-06-17 00:00:00+00:00,-0.020464215591804495,-0.019488207172349243,33.684210526315795,0.2980014712151395
2023-06-18 00:00:00+00:00,-0.003268392762773445,-0.016356451361705545,35.05154639175257,0.3546780457321554
2023-06-19 00:00:00+00:00,-0.02124102080239916,-0.02062710419488368,34.34343434343434,0.26774320749305364
2023-06-20 00:00:00+00:00,-0.010687861293639902,-0.015729528409975636,44.44444444444444,0.31995709201723144
2023-06-21 00:00:00+00:00,-0.0015432539806031129,-0.011154453684538511,41.55844155844156,0.5399552253885447
2023-06-22 00:00:00+00:00,0.015921269730225767,-0.001903079125514227,65.625,1.0292960977036376
2023-06-23 00:00:00+00:00,0.043469711655850535,0.0010055876963200887,70.53571428571429,1.156497609604641
2023-06-24 00:00:00+00:00,0.049590497281977564,0.00366577614632019,71.7948717948718,1.1396998405088485
2023-06-25 00:00:00+00:00,0.04384109132473161,0.002582280878370334,79.24528301886792,0.9559231184469835
2023-06-26 00:00:00+00:00,0.0475454048723011,0.008522767716261193,81.25,0.9523164761886566
2023-06-27 00:00:00+00:00,0.044441539968170775,0.006705899505568378,73.98373983739839,0.8197487965826399
2023-06-28 00:00:00+00:00,0.048982222075176586,0.010281337293359507,76.2962962962963,0.8776059206040585
2023-06-29 00:00:00+00:00,0.031759673258156484,0.003992184372370907,67.76315789473685,0.6924953820003465
2023-06-30 00:00:00+00:00,0.036521244244262945,0.007062027406060562,69.93865030674847,0.7739550571164489
2023-07-01 00:00:00+00:00,0.04573373931926727,0.010043184591516395,69.75308641975309,0.7901832698317363
2023-07-02 00:00:00+00:00,0.04079568544322548,0.015347469914533615,66.66666666666666,0.7195961295878115
2023-07-03 00:00:00+00:00,0.03352874839766007,0.01106469509429927,70.5521472392638,0.7352427843316759
2023-07-04 00:00:00+00:00,0.023519372307018033,0.020282881758353903,73.91304347826086,0.8771257870323885
2023-07-05 00:00:00+00:00,0.008672446657850543,0.017544099791704217,67.75956284153006,0.7655565116250443
2023-07-06 00:00:00+00:00,-0.0005065871730318602,0.013987229978065504,58.12499999999999,0.6807310274637457
2023-07-07 00:00:00+00:00,-8.0953762212251e-18,0.019814000975561116,49.673202614379086,0.5731880970011002
2023-07-08 00:00:00+00:00,-0.0020965466363462534,0.020976396108902236,47.26027397260274,0.5817389103052448
2023-07-09 00:00:00+00:00,0.0027324852352492318,0.02048329270778449,50.36496350364963,0.5342809690624402
2023-07-10 00:00:00+00:00,-0.003680934859428117,0.02048329270778449,47.692307692307686,0.4957921608372849
2023-07-11 00:00:00+00:00,0.005121064934471965,0.020767039320642996,50.40650406504064,0.33363441319302717
2023-07-12 00:00:00+00:00,-0.0027324852352492417,0.019647139375615033,44.642857142857146,0.2700207490715876
2023-07-13 00:00:00+00:00,-0.005343710680794905,0.017021879165828518,54.83870967741936,0.30691339069235296
2023-07-14 00:00:00+00:00,0.008186536631951093,0.020634360404406478,58.0,0.8484931029244682
2023-07-15 00:00:00+00:00,0.0010352099998797621,0.021346032387658778,50.48543689320388,0.5937269813874088
2023-07-16 00:00:00+00:00,-0.009134977084768544,0.020999597547063757,54.54545454545455,0.6429571863797243
2023-07-17 00:00:00+00:00,-0.007074953648873859,0.014991007637117722,49.0,0.46959031400284307
2023-07-18 00:00:00+00:00,-0.0041675350478884345,0.004715473926628179,32.91139240506328,0.42257857696486456
2023-07-19 00:00:00+00:00,-0.0016393971332254026,-0.001005587696320084,35.616438356164366,0.2532753152939257
2023-07-20 00:00:00+00:00,-0.002150656996322707,-0.002904136634928658,41.7910447761194,0.31750187861290996
2023-07-21 00:00:00+00:00,-0.002732485235249224,-0.0010122041660528202,46.66666666666666,0.2515475222903329
2023-07-22 00:00:00+00:00,-0.0016287163394141633,-0.0022124555437764,45.76271186440678,0.3156041302513912
2023-07-23 00:00:00+00:00,-0.0011111275724554144,-0.0002572687750306349,44.99999999999999,0.25235905701797406
2023-07-24 00:00:00+00:00,0.0005537118932223915,-0.002704480708363828,46.774193548387096,0.30750335065541584
2023-07-25 00:00:00+00:00,-0.00933375486470789,-0.001944318429339656,39.189189189189186,-0.15756560867912447
2023-07-26 00:00:00+00:00,-0.022844092170589764,-0.006765025633217846,37.17948717948718,-0.14273689538278436
2023-07-27 00:00:00+00:00,-0.01643726725088585,-0.0073482783370272765,38.75,0.026761436596334107
2023-07-28 00:00:00+00:00,-0.016835552322773912,-0.005599435268012889,19.672131147540995,0.10765312562569612
2023-07-29 00:00:00+00:00,-0.013729602756337939,-0.006820539049342899,23.076923076923094,0.15119951206484766
2023-07-30 00:00:00+00:00,-0.012048435734258976,-0.011700437477038132,21.568627450980387,0.2060681063854491
2023-07-31 00:00:00+00:00,-0.013122286037771025,-0.01106469509429927,21.568627450980387,0.12472745880660549
2023-08-01 00:00:00+00:00,-0.018187797168334827,-0.01106469509429926,20.0,0.06966679414565158
2023-08-02 00:00:00+00:00,-0.011925070303389454,-0.006516082767617179,31.578947368421055,0.22824735054177606
2023-08-03 00:00:00+00:00,-0.018321623009418343,-0.009700952331348135,25.396825396825406,0.11314816476422528
2023-08-04 00:00:00+00:00,-0.018037880263617776,-0.009843591312969255,25.806451612903217,0.11742076746129979
2023-08-05 00:00:00+00:00,-0.022695642370972866,-0.01148049955984602,21.538461538461533,0.06799617775286819
2023-08-06 00:00:00+00:00,-0.013361887506264958,-0.010474911863525931,22.58064516129032,0.11048820746278845
2023-08-07 00:00:00+00:00,-0.010216860174361046,-0.010219352528192525,20.0,0.1458935585266359
2023-08-08 00:00:00+00:00,-0.015068243909118312,-0.011836524442407313,24.999999999999986,0.11638747398037078
2023-08-09 00:00:00+00:00,-0.010596264623770566,-0.014268420462961348,37.99999999999998,0.26681040989794985
2023-08-10 00:00:00+00:00,-0.007137953714874498,-0.010592768456152556,40.384615384615394,0.3823246439899038
2023-08-11 00:00:00+00:00,-0.007757535255500996,-0.011064695094299266,39.2156862745098,0.40200848854185667
2023-08-12 00:00:00+00:00,-0.0026248889216142356,-0.009010819066333288,41.509433962264154,0.47254556884518906
2023-08-13 00:00:00+00:00,0.007137953714874495,-0.005846777203793291,49.18032786885247,0.7811721388480373
2023-08-14 00:00:00+00:00,0.0037600362733724592,-0.004024036579956628,56.140350877192986,0.8404828781086048
2023-08-15 00:00:00+00:00,0.011468448156337324,-0.003415211491658889,65.45454545454544,0.9189650741935479
2023-08-16 00:00:00+00:00,0.004065847014119349,-0.006705899505568375,46.774193548387096,0.5180043974003777
2023-08-17 00:00:00+00:00,0.0007215052285928896,-0.010395781913073535,45.31249999999999,0.244763460757835
2023-08-18 00:00:00+00:00,-0.005233408436585849,-0.012377503031586131,41.42857142857144,0.0672750443400597
2023-08-19 00:00:00+00:00,-0.005233408436585849,-0.012890331141950175,44.61538461538461,0.1129507504196085
2023-08-20 00:00:00+00:00,0.002222353923513463,-0.006502935770920534,49.29577464788733,0.3015359097193145
2023-08-21 00:00:00+00:00,-0.0043488127642141725,-0.005732137660018765,47.94520547945206,0.26655646462464144
2023-08-22 00:00:00+00:00,-0.010069706095272824,-0.007653894076638852,48.61111111111111,0.21527877411300714
2023-08-23 00:00:00+00:00,-0.01161296007587595,-0.008654267903423283,41.791044776119406,0.19424692482440387
2023-08-24 00:00:00+00:00,-0.01065278095915708,-0.0075907474676344296,39.99999999999999,0.28948254782646093
2023-08-25 00:00:00+00:00,-0.029545418140075635,-0.013922307544939443,32.09876543209876,-0.018309678342096375
2023-08-26 00:00:00+00:00,-0.03627650593815379,-0.01471059961090252,28.235294117647058,-0.03729058590344311
2023-08-27 00:00:00+00:00,-0.03964452532956005,-0.01331831679683976,19.480519480519476,0.02602358620755368
2023-08-28 00:00:00+00:00,-0.028039353051767763,-0.014143260774050672,20.512820512820525,0.12183638499325924
2023-08-29 00:00:00+00:00,-0.02591157788467069,-0.013898838009343847,15.189873417721529,0.09874894407477695
2023-08-30 00:00:00+00:00,-0.015193463066162899,-0.01106469509429926,24.285714285714292,0.20651016360416916
2023-08-31 00:00:00+00:00,-0.01801859237246967,-0.010731692681102543,26.984126984127002,0.19710228770487404
2023-09-01 00:00:00+00:00,-0.028479107810171395,-0.013480114372723504,27.868852459016395,0.15379319011371456
2023-09-02 00:00:00+00:00,-0.0301491703837919,-0.01493166544898685,26.562500000000014,0.1468918617877182
2023-09-03 00:00:00+00:00,-0.02682500248017684,-0.013080090340204324,20.338983050847432,0.1835182156098425
2023-09-04 00:00:00+00:00,-0.024233516649002033,-0.014948384222760881,22.41379310344827,0.2040676597608921
2023-09-05 00:00:00+00:00,-0.026537810926544544,-0.016544527719174452,23.636363636363626,0.22144036514375728
2023-09-06 00:00:00+00:00,-0.013439012299676846,-0.016544527719174452,24.52830188679245,0.24452127855610467
2023-09-07 00:00:00+00:00,-0.00794251498369373,-0.017164888562631517,19.99999999999997,0.2685995969558508
2023-09-08 00:00:00+00:00,-0.005954913665178742,-0.019361178664556642,31.428571428571402,0.30877300757917914
2023-09-09 00:00:00+00:00,-0.009815252971365278,-0.020408778887006554,36.66666666666664,0.30602123770675943
2023-09-10 00:00:00+00:00,-0.006100283668607916,-0.022007483467010883,36.66666666666664,0.2994605871617629
2023-09-11 00:00:00+00:00,-0.019760816107412472,-0.022061616535006254,22.857142857142847,0.12387886585996553
2023-09-12 00:00:00+00:00,-0.021767958271968146,-0.021111445065976866,23.52941176470587,0.042484091783895186
2023-09-13 00:00:00+00:00,-0.017066201053834443,-0.018941403272992083,9.999999999999986,-0.019338523369308754
2023-09-14 00:00:00+00:00,-0.012668017274885486,-0.01836302337435591,14.285714285714278,0.06092555820457816
2023-09-15 00:00:00+00:00,-0.012495012274242925,-0.019872720893014964,21.739130434782567,0.13872164400721182
2023-09-16 00:00:00+00:00,-0.01232667750638522,-0.01863047564222444,28.571428571428527,0.2040317558803281
2023-09-17 00:00:00+00:00,-0.013543244124814615,-0.018147699117424507,23.809523809523796,0.19693271330663592
2023-09-18 00:00:00+00:00,-0.019907659023529114,-0.020372850310398986,15.999999999999986,0.0827611787507641
2023-09-19 00:00:00+00:00,-0.019907659023529114,-0.021436370746187837,15.999999999999986,0.11283550165012776
2023-09-20 00:00:00+00:00,-0.019630505942730612,-0.01478506534270509,19.230769230769212,0.17321382331888735
2023-09-21 00:00:00+00:00,-0.019907659023529107,-0.012853926464872082,18.518518518518505,0.17430040498501376
2023-09-22 00:00:00+00:00,-0.021547832357809216,-0.01365516363389511,14.285714285714278,0.14839446273589926
2023-09-23 00:00:00+00:00,-3.23815048849004e-17,-0.009120376664959611,37.83783783783784,0.49826739466998765
2023-09-24 00:00:00+00:00,-3.122502256758253e-17,-0.009152255273051947,35.0,0.3776346592604378
2023-09-25 00:00:00+00:00,0.0012531564470450154,-0.011350655805357665,43.750000000000014,0.3958402549365015
2023-09-26 00:00:00+00:00,0.004832271470862417,-0.007816470831279567,56.25,0.5690302064127654
2023-09-27 00:00:00+00:00,0.0012165666184293681,-0.006167025002891533,54.54545454545454,0.5111242743111423
2023-09-28 00:00:00+00:00,0.00469607804592763,-0.002548053290046197,58.33333333333333,0.735100487587312
2023-09-29 00:00:00+00:00,0.005912644664357027,-0.0030380158199473394,57.14285714285715,0.7920768872162813
2023-09-30 00:00:00+00:00,0.01885942717295738,-0.0004837993156484903,62.50000000000001,1.1425691518758176
2023-10-01 00:00:00+00:00,0.01990765902352906,-2.1884203850784335e-17,65.0,1.0751136885660122
2023-10-02 00:00:00+00:00,0.01963050594273056,0.0004777892307137131,75.0,1.0167155759120874
2023-10-03 00:00:00+00:00,0.01341086390105308,-0.0029985208257581695,62.7906976744186,0.6924451880550366
2023-10-04 00:00:00+00:00,0.013816021236895326,-0.00453011675601477,59.09090909090909,0.5952728236624443
2023-10-05 00:00:00+00:00,0.0011655201645616464,-0.0040523275253010315,60.46511627906977,0.5865569960469268
2023-10-06 00:00:00+00:00,0.0036502185548660583,-0.004652023477602421,60.46511627906977,0.49783428097636656
2023-10-07 00:00:00+00:00,0.005997791635424095,0.0005379323836438286,51.42857142857143,0.5758721223333553
2023-10-08 00:00:00+00:00,-1.0408340855860843e-17,0.0022302791403980334,56.25,0.5158842372542359
2023-10-09 00:00:00+00:00,0.002381114370337999,0.002808659039034209,56.25,0.49759893298147284
2023-10-10 00:00:00+00:00,-0.007147235146452089,-1.3610907273048794e-17,43.750000000000014,0.2913572538734838
2023-10-11 00:00:00+00:00,-0.010964696482393274,-0.0023317162237090397,42.42424242424243,0.13391799284385036
2023-10-12 00:00:00+00:00,-0.01754706409227913,-0.002893208509137988,34.48275862068965,0.10310220644717707
2023-10-13 00:00:00+00:00,-0.02124102080239917,-0.003552820005039047,32.25806451612904,0.06249452017866588
