model,timestamp,actual_log_return,predicted_log_return,signal,trade_event,strategy_log_return,strategy_equity,strategy_cumulative_pnl,strategy_drawdown
OLS,2025-12-13 00:00:00+00:00,0.013793322132335988,0.02667519932696849,1.0,False,0.013793322132335988,0.7372562352903845,-0.26274376470961547,-0.27271296644862963
OLS,2025-12-14 00:00:00+00:00,-0.049132688577644766,-0.010714869229485712,-1.0,True,0.049132688577644766,0.7743842471395407,-0.22561575286045932,-0.23608700073021516
OLS,2025-12-15 00:00:00+00:00,-0.026733062197068752,-0.015877044809638526,-1.0,False,0.026733062197068752,0.7953651011260799,-0.20463489887392006,-0.21538985050369386
OLS,2025-12-16 00:00:00+00:00,0.00736199644106904,-0.04468401825211993,-1.0,False,-0.00736199644106904,0.7895311272791894,-0.2104688727208106,-0.22114493717481598
OLS,2025-12-17 00:00:00+00:00,-0.04756841691910957,-0.019016736005484865,-1.0,False,0.04756841691910957,0.8279954642492011,-0.17200453575079888,-0.18320071616538391
OLS,2025-12-18 00:00:00+00:00,-0.0472528848505455,-0.011157609886687852,-1.0,False,0.0472528848505455,0.8680597609064205,-0.13194023909357955,-0.14367817017338647
OLS,2025-12-19 00:00:00+00:00,0.09969936022308797,-0.00647047512648884,-1.0,False,-0.09969936022308797,0.7856891266598259,-0.21431087334017407,-0.2249349861423351
OLS,2025-12-20 00:00:00+00:00,-0.007326040092072786,-0.010251992635097898,-1.0,False,0.007326040092072786,0.7914662525911481,-0.2085337474088519,-0.21923597868749944
OLS,2025-12-21 00:00:00+00:00,-0.0148150857851407,-0.0035999406793664245,-1.0,False,0.0148150857851407,0.8032791817342996,-0.19672081826570043,-0.20758278433955157
OLS,2025-12-22 00:00:00+00:00,-0.002490661312451808,-0.008912570075967805,-1.0,False,0.002490661312451808,0.8052823717136868,-0.19471762828631323,-0.20560668155735606
OLS,2025-12-23 00:00:00+00:00,-0.02015181543730793,0.010186339506115466,1.0,True,-0.02015181543730793,0.7892168879887255,-0.21078311201127453,-0.2214549273118228
OLS,2025-12-24 00:00:00+00:00,0.010126668817929268,0.004935519435282546,1.0,False,0.010126668817929268,0.7972496298512063,-0.2027503701487937,-0.21353080443458927
OLS,2025-12-25 00:00:00+00:00,-0.0177895415634983,-7.590875186230865e-05,-1.0,True,0.0177895415634983,0.8115592385921253,-0.1884407614078747,-0.19941469066803064
OLS,2025-12-26 00:00:00+00:00,0.03278982282299097,0.009361051473883863,1.0,True,0.03278982282299097,0.8386112132118629,-0.16138878678813706,-0.17272851369029818
OLS,2025-12-27 00:00:00+00:00,0.04131814933073086,-0.03231458304535798,-1.0,True,-0.04131814933073086,0.8046674260104305,-0.1953325739895695,-0.2062133119456908
OLS,2025-12-28 00:00:00+00:00,-0.007168489478612516,0.004813150801815151,1.0,True,-0.007168489478612516,0.7989198015389274,-0.2010801984610726,-0.2118832168603645
OLS,2025-12-29 00:00:00+00:00,-0.02427303635620642,0.0010151321020870766,1.0,False,-0.02427303635620642,0.7797610533005839,-0.22023894669941613,-0.23078289990927658
OLS,2025-12-30 00:00:00+00:00,0.01705278838271948,0.00041754635010332863,1.0,False,0.01705278838271948,0.7931721770674245,-0.2068278229325755,-0.21755312177503794
OLS,2025-12-31 00:00:00+00:00,-0.026929411878631293,-0.01704397041058355,-1.0,True,0.026929411878631293,0.8148220379799347,-0.1851779620200653,-0.19619601095500194
OLS,2026-01-01 00:00:00+00:00,0.1995421545456251,0.02230610918070413,1.0,True,0.1995421545456251,0.9947703292459749,-0.00522967075402514,-0.018680986079059436
OLS,2026-01-02 00:00:00+00:00,0.19678288162314128,0.043824174390678865,1.0,False,0.19678288162314128,1.2111126569478434,0.21111265694784342,0.0
OLS,2026-01-03 00:00:00+00:00,0.01655666959444761,0.02814267632931199,1.0,False,0.01655666959444761,1.231331566078859,0.23133156607885907,0.0
OLS,2026-01-04 00:00:00+00:00,0.16465130133832706,0.006521435825824447,1.0,False,0.16465130133832706,1.4517176756069305,0.45171767560693055,0.0
OLS,2026-01-05 00:00:00+00:00,-0.023961682013634068,0.01612040754802652,1.0,False,-0.023961682013634068,1.417345530084204,0.41734553008420394,-0.02367688022284109
OLS,2026-01-06 00:00:00+00:00,-0.04373875006290827,-0.007734185901802154,-1.0,True,0.04373875006290827,1.4807141826960162,0.4807141826960162,0.0
OLS,2026-01-07 00:00:00+00:00,-0.022608348027592765,-0.027180847691903806,-1.0,False,0.022608348027592765,1.514571976507663,0.5145719765076631,0.0
OLS,2026-01-08 00:00:00+00:00,-0.07598590697792199,0.02046349728356123,1.0,True,-0.07598590697792199,1.4037496367631999,0.40374963676319986,-0.07317073170731714
OLS,2026-01-09 00:00:00+00:00,0.0032840752011897975,0.02077843480855701,1.0,False,0.0032840752011897975,1.4083672342525524,0.4083672342525524,-0.07012195121951226
OLS,2026-01-10 00:00:00+00:00,-0.026579637804712012,-0.01477119038277352,-1.0,True,0.026579637804712012,1.446303052010197,0.44630305201019693,-0.04507473105034088
OLS,2026-01-11 00:00:00+00:00,-0.0238512158221798,-0.004304377784917339,-1.0,False,0.0238512158221798,1.4812138153345809,0.48121381533458085,-0.022024810765349234
OLS,2026-01-12 00:00:00+00:00,-0.01388911216066715,-0.008726496717166313,-1.0,False,0.01388911216066715,1.5019300924721273,0.5019300924721273,-0.00834683609073883
OLS,2026-01-13 00:00:00+00:00,0.14006593994551916,-0.03136893270481734,-1.0,False,-0.14006593994551916,1.3056291989271382,0.30562919892713825,-0.13795500037067243
OLS,2026-01-14 00:00:00+00:00,-0.053054562955889395,-0.01413584166156525,-1.0,False,0.053054562955889395,1.3767692514327834,0.3767692514327834,-0.09098459974984385
OLS,2026-01-15 00:00:00+00:00,-0.0543343509633295,-0.03842284021443557,-1.0,False,0.0543343509633295,1.4536446918681165,0.4536446918681165,-0.04022739465973357
OLS,2026-01-16 00:00:00+00:00,0.001690617477907452,0.011046026248116248,1.0,True,0.001690617477907452,1.4561043275565566,0.4561043275565566,-0.038603413940037745
OLS,2026-01-17 00:00:00+00:00,-0.020478531343540562,0.02312638390332999,1.0,False,-0.020478531343540562,1.4265886992952752,0.4265886992952752,-0.058091182576388234
OLS,2026-01-18 00:00:00+00:00,-0.060409127795559986,0.014419896675576575,1.0,False,-0.060409127795559986,1.3429610858883108,0.34296108588831076,-0.11330652704604827
OLS,2026-01-19 00:00:00+00:00,-0.035418427203542706,0.012737417845794453,1.0,False,-0.035418427203542706,1.2962280078079482,0.2962280078079482,-0.1441621607202701
OLS,2026-01-20 00:00:00+00:00,-0.05459445278984375,-0.006388157928701617,-1.0,True,0.05459445278984375,1.3689622447190157,0.36896224471901573,-0.09613919579074592
OLS,2026-01-21 00:00:00+00:00,0.02961716970364658,0.02461968039637827,1.0,True,0.02961716970364658,1.4101134143999483,0.4101134143999483,-0.06896903133555787
OLS,2026-01-22 00:00:00+00:00,-0.03968774826724258,0.017867756393264024,1.0,False,-0.03968774826724258,1.355245188158705,0.3552451881587051,-0.10519591727580857
OLS,2026-01-23 00:00:00+00:00,0.016064602503806622,-0.008345367284264667,-1.0,True,-0.016064602503806622,1.3336476552796819,0.3336476552796819,-0.1194557432953176
OLS,2026-01-24 00:00:00+00:00,-0.00399202126953745,-0.03275404075476828,-1.0,False,0.00399202126953745,1.3389822459008007,0.3389822459008007,-0.11593356626849882
OLS,2026-01-25 00:00:00+00:00,-0.06187540371808753,-0.00571995018745578,-1.0,False,0.06187540371808753,1.4244491977668094,0.42444919776680945,-0.05950379390265814
OLS,2026-01-26 00:00:00+00:00,0.06387340638076057,0.006167013757227967,1.0,True,0.06387340638076057,1.5184022299599393,0.5184022299599393,0.0
OLS,2026-01-27 00:00:00+00:00,0.0,-0.04209157756737566,-1.0,True,-0.0,1.5184022299599393,0.5184022299599393,0.0
OLS,2026-01-28 00:00:00+00:00,-0.008016074988236173,0.007828720814788529,1.0,True,-0.008016074988236173,1.5062792580640514,0.5062792580640514,-0.007984031936127844
OLS,2026-01-29 00:00:00+00:00,-0.04949463760469586,0.026275298277100463,1.0,False,-0.04949463760469586,1.433541426688725,0.433541426688725,-0.055888223552894356
OLS,2026-01-30 00:00:00+00:00,-0.023530497410194046,0.02572837355943699,1.0,False,-0.023530497410194046,1.4002032539750338,0.40020325397503376,-0.07784431137724557
OLS,2026-01-31 00:00:00+00:00,-0.10728637085104048,0.09661221023739631,1.0,False,-0.10728637085104048,1.257758334198353,0.2577583341983529,-0.1716566866267465
OLS,2026-02-01 00:00:00+00:00,0.0024067400305650593,0.025215092741090343,1.0,False,0.0024067400305650593,1.260789077172325,0.2607890771723249,-0.1696606786427145
OLS,2026-02-02 00:00:00+00:00,0.01904819497069441,0.03165865849311629,1.0,False,0.01904819497069441,1.2850350209641004,0.2850350209641004,-0.15369261477045904
OLS,2026-02-03 00:00:00+00:00,-0.03114024073572329,-0.0003026409643215732,-1.0,True,0.03114024073572329,1.3256808975396073,0.3256808975396073,-0.1269237680357047
OLS,2026-02-04 00:00:00+00:00,0.021661496781179467,0.04234310711172412,1.0,True,0.021661496781179467,1.3547104062448543,0.3547104062448543,-0.10780531040144992
OLS,2026-02-05 00:00:00+00:00,-0.20544397421480884,0.016557692960027254,1.0,False,-0.20544397421480884,1.1031213307993815,0.10312133079938146,-0.2734986098983234
OLS,2026-02-06 00:00:00+00:00,0.13389682292276067,0.1319745532145055,1.0,False,0.13389682292276067,1.2611708781946145,0.2611708781946145,-0.16940922944515924
OLS,2026-02-07 00:00:00+00:00,-0.012870190520534796,-0.039526259164796324,-1.0,True,0.012870190520534796,1.2775072885339227,0.2775072885339227,-0.1586502816400449
OLS,2026-02-08 00:00:00+00:00,-0.02094317384524325,0.004384498403406051,1.0,True,-0.02094317384524325,1.251030453538401,0.2510304535384009,-0.17608758150242743
OLS,2026-02-09 00:00:00+00:00,0.007905179507113247,-0.011568470288301404,-1.0,True,-0.007905179507113247,1.2411798200459727,0.24117982004597271,-0.18257508086067598
OLS,2026-02-10 00:00:00+00:00,-0.04564550748996038,-0.023346187843810432,-1.0,False,0.04564550748996038,1.2991470094437243,0.2991470094437243,-0.14439864232944377
OLS,2026-02-11 00:00:00+00:00,-0.019418085857101513,0.020593064230400297,1.0,True,-0.019418085857101513,1.274163413108268,0.274163413108268,-0.16085251459233907
OLS,2026-02-12 00:00:00+00:00,0.041158072493507336,0.006774679967672452,1.0,False,0.041158072493507336,1.3276996909699599,0.3276996909699599,-0.12559421688613492
OLS,2026-02-13 00:00:00+00:00,0.01600034134644112,0.04653105482758943,1.0,False,0.01600034134644112,1.3491142021146365,0.3491142021146365,-0.11149089780365329
OLS,2026-02-14 00:00:00+00:00,0.2451224580329851,0.006444344860247033,1.0,False,0.2451224580329851,1.72386814714648,0.7238681471464801,0.0
OLS,2026-02-15 00:00:00+00:00,-0.09097177820572676,0.031770296543191724,1.0,False,-0.09097177820572676,1.5739665691337426,0.5739665691337426,-0.08695652173913049
OLS,2026-02-16 00:00:00+00:00,0.015748356968139112,0.019392181175743397,1.0,False,0.015748356968139112,1.5989501654691987,0.5989501654691987,-0.07246376811594213
OLS,2026-02-17 00:00:00+00:00,-0.020293819339813796,0.01660741376309158,1.0,False,-0.020293819339813796,1.5668283987521836,0.5668283987521836,-0.09109730848861297
OLS,2026-02-18 00:00:00+00:00,-0.03712723402889346,0.030035075141548226,1.0,False,-0.03712723402889346,1.509723035699712,0.509723035699712,-0.12422360248447228
OLS,2026-02-19 00:00:00+00:00,0.0,0.03253613283493315,1.0,False,0.0,1.509723035699712,0.509723035699712,-0.12422360248447228
OLS,2026-02-20 00:00:00+00:00,0.004716989878138867,-0.004334638033753592,-1.0,True,-0.004716989878138867,1.5026184567081842,0.5026184567081842,-0.12834490317866287
OLS,2026-02-21 00:00:00+00:00,-0.02381064869371856,-0.015365531573019004,-1.0,False,0.02381064869371856,1.5388261303638031,0.5388261303638031,-0.10734116590585951
OLS,2026-02-22 00:00:00+00:00,-0.024391453124159124,0.018816113798763735,1.0,True,-0.024391453124159124,1.5017459826441935,0.5017459826441935,-0.12885101732981463
OLS,2026-02-23 00:00:00+00:00,-0.02247285585205863,0.01977305811590533,1.0,False,-0.02247285585205863,1.4683738496965446,0.4683738496965446,-0.14820988361137444
OLS,2026-02-24 00:00:00+00:00,-0.005063301956546651,0.02648515534659982,1.0,False,-0.005063301956546651,1.4609578201526228,0.46095782015262277,-0.1525118538961654
OLS,2026-02-25 00:00:00+00:00,0.0495150645273805,0.016949179419027894,1.0,False,0.0495150645273805,1.535118115591842,0.5351181155918421,-0.10949215104825505
OLS,2026-02-26 00:00:00+00:00,-0.07783098464466852,-0.013771829210884158,-1.0,True,0.07783098464466852,1.6593704957050202,0.6593704957050202,-0.037414492255816056
OLS,2026-02-27 00:00:00+00:00,-0.03723834514011876,0.015314703588197911,1.0,True,-0.03723834514011876,1.5987146551309463,0.5987146551309463,-0.07260038548928482
OLS,2026-02-28 00:00:00+00:00,-0.00816331063916087,-0.010018414463266295,-1.0,True,0.00816331063916087,1.6118188736156263,0.6118188736156263,-0.06499874930477079
OLS,2026-03-01 00:00:00+00:00,-0.05908891637000656,0.024292058594223346,1.0,True,-0.05908891637000656,1.5193374628344016,0.5193374628344016,-0.11864636204957912
OLS,2026-03-02 00:00:00+00:00,0.020086758566737292,0.03172590454341544,1.0,False,0.020086758566737292,1.5501645997614764,0.5501645997614764,-0.10076382446797649
OLS,2026-03-03 00:00:00+00:00,-0.017192400540372875,0.04983433202519525,1.0,False,-0.017192400540372875,1.5237413395382693,0.5237413395382693,-0.11609171382363603
OLS,2026-03-04 00:00:00+00:00,0.05619455834364207,0.009586022915352023,1.0,False,0.05619455834364207,1.611818873615626,0.611818873615626,-0.0649987493047709
OLS,2026-03-05 00:00:00+00:00,-0.050430853626891856,-0.007510088417041403,-1.0,True,0.050430853626891856,1.6951888153543653,0.6951888153543653,-0.016636615648121134
OLS,2026-03-06 00:00:00+00:00,-0.026202372394024072,-0.0069800348603296465,-1.0,False,0.026202372394024072,1.7401938281513838,0.7401938281513838,0.0
OLS,2026-03-07 00:00:00+00:00,-0.04217492505071292,-0.006824821037982836,-1.0,False,0.04217492505071292,1.8151560238255977,0.8151560238255977,0.0
OLS,2026-03-08 00:00:00+00:00,-0.02177379954956062,-0.005189513776091667,-1.0,False,0.02177379954956062,1.8551122885010038,0.8551122885010038,0.0
OLS,2026-03-09 00:00:00+00:00,0.027908788117076658,-0.002286696547928715,-1.0,False,-0.027908788117076658,1.804054152120242,0.804054152120242,-0.027522935779816682
OLS,2026-03-10 00:00:00+00:00,0.009132483563272474,-0.04108421013519638,-1.0,False,-0.009132483563272474,1.78765365982824,0.78765365982824,-0.036363636363636376
OLS,2026-03-11 00:00:00+00:00,0.009049835519917856,-0.01348620105542296,-1.0,False,-0.009049835519917856,1.7715486719018596,0.7715486719018596,-0.04504504504504503
OLS,2026-03-12 00:00:00+00:00,0.005988041844622693,0.012802756582253324,1.0,True,0.005988041844622693,1.7821886038652341,0.7821886038652341,-0.03930957985012029
OLS,2026-03-13 00:00:00+00:00,0.008915363657952329,-0.008435785138079577,-1.0,True,-0.008915363657952329,1.7663703618190931,0.7663703618190931,-0.0478364178987879
OLS,2026-03-14 00:00:00+00:00,-0.005934735519814466,0.01579599927788053,1.0,True,-0.005934735519814466,1.7559184661870275,0.7559184661870275,-0.05347052193488966
OLS,2026-03-15 00:00:00+00:00,0.02643325706815543,-0.002517074682180245,-1.0,True,-0.02643325706815543,1.7101118975038878,0.7101118975038878,-0.07816259527571856
OLS,2026-03-16 00:00:00+00:00,0.14792013007662227,-0.019312344853838922,-1.0,False,-0.14792013007662227,1.4749715115971032,0.47497151159710316,-0.20491523842530734
OLS,2026-03-17 00:00:00+00:00,-0.08610269905341161,0.004494963157160747,1.0,True,-0.08610269905341161,1.3532863618903421,0.3532863618903421,-0.2705097312552195
OLS,2026-03-18 00:00:00+00:00,-0.04173067245647311,0.01069042895170455,1.0,False,-0.04173067245647311,1.2979749302054508,0.29797493020545085,-0.30032540981427036
OLS,2026-03-19 00:00:00+00:00,-0.028820438535492085,0.010921714891528357,1.0,False,-0.028820438535492085,1.261100642415523,0.2611006424155231,-0.32020252885363776
OLS,2026-03-20 00:00:00+00:00,0.0,-0.00867730936910701,-1.0,True,-0.0,1.261100642415523,0.2611006424155231,-0.32020252885363776
OLS,2026-03-21 00:00:00+00:00,-0.02967576814611655,0.011992469402661004,1.0,True,-0.02967576814611655,1.2242263546255956,0.2242263546255956,-0.34007964789300504
OLS,2026-03-22 00:00:00+00:00,-0.01212136053234485,-0.016627030935285104,-1.0,True,0.01212136053234485,1.2391559443161517,0.23915594431615173,-0.33203183872096853
OLS,2026-03-23 00:00:00+00:00,0.050530808647215965,-0.024783428890356653,-1.0,False,-0.050530808647215965,1.1780960861904284,0.17809608619042838,-0.3649462118854425
OLS,2026-03-24 00:00:00+00:00,0.022923639901937024,-0.05906364306179954,-1.0,False,-0.022923639901937024,1.1513970247470193,0.15139702474701933,-0.3793383657237327
