date,ticker,factor,open,high,low,close,adj_close,volume
2023-05-01,^IXIC,nasdaq_composite,12210.0498046875,12261.3203125,12181.080078125,12212.599609375,12212.599609375,5168430000
2023-05-02,^IXIC,nasdaq_composite,12198.01953125,12206.580078125,12015.23046875,12080.509765625,12080.509765625,5501410000
2023-05-03,^IXIC,nasdaq_composite,12097.0400390625,12212.5498046875,12022.4599609375,12025.330078125,12025.330078125,5782160000
2023-05-04,^IXIC,nasdaq_composite,11997.33984375,12033.150390625,11925.3701171875,11966.400390625,11966.400390625,4745780000
2023-05-05,^IXIC,nasdaq_composite,12073.0302734375,12264.830078125,12065.7197265625,12235.41015625,12235.41015625,4574790000
2023-05-08,^IXIC,nasdaq_composite,12231.6796875,12264.990234375,12178.259765625,12256.919921875,12256.919921875,4216360000
2023-05-09,^IXIC,nasdaq_composite,12195.7802734375,12216.1298828125,12174.0595703125,12179.5498046875,12179.5498046875,4126780000
2023-05-10,^IXIC,nasdaq_composite,12286.66015625,12337.6904296875,12180.8603515625,12306.4404296875,12306.4404296875,4948260000
2023-05-11,^IXIC,nasdaq_composite,12321.259765625,12347.3798828125,12255.4404296875,12328.509765625,12328.509765625,4489490000
2023-05-12,^IXIC,nasdaq_composite,12350.51953125,12364.650390625,12209.580078125,12284.740234375,12284.740234375,4170000000
2023-05-15,^IXIC,nasdaq_composite,12301.169921875,12376.400390625,12263.349609375,12365.2099609375,12365.2099609375,3979290000
2023-05-16,^IXIC,nasdaq_composite,12327.0498046875,12403.8095703125,12324.51953125,12343.0498046875,12343.0498046875,4067510000
2023-05-17,^IXIC,nasdaq_composite,12388.580078125,12514.0703125,12335.01953125,12500.5703125,12500.5703125,4501820000
2023-05-18,^IXIC,nasdaq_composite,12513.8701171875,12698.5,12512.259765625,12688.83984375,12688.83984375,4532890000
2023-05-19,^IXIC,nasdaq_composite,12709.4599609375,12731.73046875,12624.0595703125,12657.900390625,12657.900390625,3935780000
