timestamp,PEPE,BTC,ETH,SOL,DOGE,SHIB
2023-05-01 00:00:00+00:00,,,,,,
2023-05-02 00:00:00+00:00,,102.14334625659018,102.1494158068093,101.32058287795994,99.92387718853082,100.50200803212851
2023-05-03 00:00:00+00:00,,103.41275162763918,104.06340640072538,101.27504553734062,101.01497081958894,101.50602409638554
2023-05-04 00:00:00+00:00,,102.74295592245477,102.53123071124632,98.99817850637523,99.44176604922609,99.29718875502009
2023-05-05 00:00:00+00:00,,105.12090881301515,108.8800642366706,103.91621129326047,101.71276325805634,100.30120481927709
2023-05-06 00:00:00+00:00,70.50938337801608,102.77872586330612,103.58327006166938,99.77231329690348,97.33570159857902,94.87951807228914
2023-05-07 00:00:00+00:00,74.79892761394102,101.28914296789328,102.1668951729638,98.63387978142077,97.0819588936818,93.77510040160642
2023-05-08 00:00:00+00:00,52.01072386058983,98.57679100877648,100.91930541368743,93.89799635701276,91.84217203755391,89.55823293172689
2023-05-09 00:00:00+00:00,53.88739946380697,98.43242865785055,100.86249747368537,94.03460837887067,92.74295863993909,90.36144578313252
2023-05-10 00:00:00+00:00,51.74262734584452,98.32725648116416,100.55223872444326,95.2185792349727,92.76833291042882,90.26104417670682
2023-05-11 00:00:00+00:00,37.533512064343164,96.0822651635691,98.01008340935037,91.84881602914392,91.25856381629026,87.14859437751002
2023-05-12 00:00:00+00:00,46.916890080428956,95.46373733177617,98.72837611226123,95.17304189435339,91.79142349657445,88.75502008032127
2023-05-13 00:00:00+00:00,50.13404825737267,95.39344441016294,98.0543280549289,94.89981785063753,90.92869829992387,87.55020080321282
2023-05-14 00:00:00+00:00,47.721179624664884,95.90056526482226,98.27828243378323,95.30965391621132,91.29662522202484,88.25301204819276
2023-05-15 00:00:00+00:00,46.38069705093834,96.77172721073555,99.20632753054791,95.58287795992715,91.23318954580054,88.25301204819276
2023-05-16 00:00:00+00:00,44.772117962466496,96.31462726937829,99.64385791460236,94.12568306010931,92.29890890636892,88.05220883534136
2023-05-17 00:00:00+00:00,42.09115281501341,97.63914827638052,99.52969580440588,95.90163934426229,94.93783303730015,88.05220883534136
2023-05-18 00:00:00+00:00,42.62734584450403,95.55733059334636,98.35202350974745,92.62295081967213,93.1743212382644,87.34939759036142
2023-05-19 00:00:00+00:00,41.018766756032186,95.76746118213242,98.99439021592478,92.71402550091075,93.25044404973355,87.04819277108432
2023-05-20 00:00:00+00:00,46.112600536193035,96.55899581947725,99.38221365247742,92.34972677595628,93.39000253742702,87.55020080321283
2023-05-21 00:00:00+00:00,42.62734584450403,95.29546897456416,98.58963364341,89.29872495446264,91.49961938594264,85.54216867469877
2023-05-22 00:00:00+00:00,40.75067024128687,95.65705177307039,99.2691440026656,88.9344262295082,92.5019030702867,88.25301204819276
2023-05-23 00:00:00+00:00,42.62734584450402,96.97647805742147,101.27380880850806,91.16575591985428,92.47652879979698,89.35742971887547
2023-05-24 00:00:00+00:00,38.33780160857909,93.80349904126585,98.31542608686152,87.52276867030965,89.6219233697031,85.34136546184736
2023-05-25 00:00:00+00:00,38.33780160857909,94.31931298912014,98.62732352668061,87.65938069216756,89.92641461557977,85.34136546184736
2023-05-26 00:00:00+00:00,39.14209115281501,95.14633254786726,99.83940832345569,88.11475409836065,90.04059883278353,85.74297188755017
2023-05-27 00:00:00+00:00,40.750670241286855,95.67486548863381,99.95411666384449,93.03278688524588,92.04516620147167,86.64658634538151
2023-05-28 00:00:00+00:00,39.946380697050934,99.9883854574527,104.25567942842476,94.76320582877958,93.27581832022325,88.45381526104414
2023-05-29 00:00:00+00:00,38.60589812332439,98.817668070625,103.37952619993118,93.67030965391619,92.78102004567366,87.3493975903614
2023-05-30 00:00:00+00:00,34.85254691689008,98.66803285989232,103.81596412360099,96.76684881602911,91.740674955595,87.14859437751001
2023-05-31 00:00:00+00:00,33.78016085790884,96.94348705619802,102.34332752508564,94.76320582877956,90.90332402943415,86.24497991967868
2023-06-01 00:00:00+00:00,33.51206434316353,95.54539540391892,101.69604474717737,93.3060109289617,90.6115199188023,84.83935742971885
2023-06-02 00:00:00+00:00,34.58445040214476,97.05834989415095,104.14861831072852,96.81238615664842,92.05785333671655,86.34538152610439
2023-06-03 00:00:00+00:00,34.85254691689006,96.44067712070508,103.35002976954549,96.49362477231327,92.23547323014459,86.24497991967868
2023-06-04 00:00:00+00:00,32.97587131367291,96.60452767645738,103.23805258011834,99.36247723132966,91.9690433900025,86.34538152610438
2023-06-05 00:00:00+00:00,27.613941018766745,91.66296735173472,98.89497632092117,91.07468123861563,84.24257802588173,80.0200803212851
2023-06-06 00:00:00+00:00,32.17158176943698,97.01377997781128,102.94472696683839,92.80510018214933,89.1271250951535,82.12851405622486
2023-06-07 00:00:00+00:00,28.68632707774798,93.84030217761989,100.0764722269259,84.88160291438976,85.35904592742958,79.11646586345378
2023-06-08 00:00:00+00:00,28.954423592493296,94.40774027317693,100.81442921676056,86.02003642987246,86.22177112408016,79.71887550200799
2023-06-09 00:00:00+00:00,30.56300268096514,94.33363521643312,100.52656590540387,79.23497267759558,88.13752854605428,79.11646586345378
2023-06-10 00:00:00+00:00,25.201072386058975,92.06559295089902,95.67385687676502,71.08378870673948,78.34306013702104,68.7751004016064
2023-06-11 00:00:00+00:00,24.66487935656836,92.36607470502271,95.74104319042132,70.81056466302364,78.03856889114437,66.96787148594375
2023-06-12 00:00:00+00:00,24.39678284182305,92.2935372552485,95.18443462443943,69.17122040072856,77.93707180918547,66.86746987951804
2023-06-13 00:00:00+00:00,24.39678284182305,92.39707057010307,95.05060822731917,68.48816029143893,78.34306013702103,68.17269076305219
2023-06-14 00:00:00+00:00,23.592493297587126,89.52674658136989,90.17987360233352,65.93806921675771,76.604922608475,65.86345381526102
2023-06-15 00:00:00+00:00,23.86058981233243,91.20084394258858,91.05438814025007,67.25865209471763,78.06394316163407,67.77108433734938
2023-06-16 00:00:00+00:00,25.737265415549594,93.86046730363769,93.8379772003518,69.71766848816027,78.90129408779494,68.57429718875498
2023-06-17 00:00:00+00:00,26.809651474530828,94.47322349158807,94.37546770960219,71.22040072859743,78.91398122303978,70.08032128514053
2023-06-18 00:00:00+00:00,25.201072386058982,93.84254670578089,94.00348494862706,70.35519125683058,78.8124841410809,72.38955823293168
2023-06-19 00:00:00+00:00,25.201072386058982,95.63952307695601,94.88619293942854,73.31511839708557,79.23115960416133,72.59036144578309
2023-06-20 00:00:00+00:00,28.686327077747986,100.8540964064036,97.88390423492268,75.77413479052821,80.09388480081195,72.99196787148591
2023-06-21 00:00:00+00:00,36.99731903485254,106.8605250200761,103.18889186280884,78.46083788706737,83.24029434153763,75.80321285140559
2023-06-22 00:00:00+00:00,41.55495978552278,106.47229290308702,102.25483823392855,75.6830601092896,83.16417153006846,78.31325301204815
2023-06-23 00:00:00+00:00,44.23592493297587,109.33524201357696,103.38116489050817,78.00546448087428,86.56432377569139,79.71887550200798
2023-06-24 00:00:00+00:00,41.55495978552279,108.76139098041708,102.41597614066522,75.77413479052821,84.6105049479827,78.41365461847384
2023-06-25 00:00:00+00:00,43.16353887399464,108.5306321090086,103.71818891917432,77.23132969034606,84.64856635371729,78.91566265060236
2023-06-26 00:00:00+00:00,40.48257372654155,107.83707290726257,101.54255406313331,74.0892531876138,82.13651357523469,75.80321285140558
2023-06-27 00:00:00+00:00,43.16353887399464,109.34927922144094,103.21456468184822,75.72859744990888,83.17685866531332,76.30522088353409
2023-06-28 00:00:00+00:00,38.06970509383378,107.1580853248474,99.85197161787922,72.72313296903457,79.38340522709967,72.59036144578309
2023-06-29 00:00:00+00:00,41.28686327077749,108.47594400222891,101.1612853888886,81.92167577413474,80.46181172291294,73.49397590361441
2023-06-30 00:00:00+00:00,43.431635388739956,108.56390812968104,105.62944836212877,85.88342440801452,84.3187008373509,75.80321285140558
2023-07-01 00:00:00+00:00,41.82305630026811,108.96970457021567,105.1220005134564,85.15482695810559,86.91956356254755,76.7068273092369
2023-07-02 00:00:00+00:00,42.35924932975872,109.0806127633135,105.83100730309769,88.57012750455368,86.28520680030446,76.90763052208831
2023-07-03 00:00:00+00:00,49.329758713136734,111.00153696737887,106.81749903044144,87.70491803278684,86.84344075107838,78.01204819277105
2023-07-04 00:00:00+00:00,45.84450402144773,109.61317160379738,105.76108983847976,87.11293260473583,87.41436183709716,77.008032128514
2023-07-05 00:00:00+00:00,44.50402144772119,108.68080173120819,104.34963102150509,86.52094717668483,85.01649327581828,74.89959839357425
2023-07-06 00:00:00+00:00,41.286863270777495,106.50973733320133,100.84337941695394,89.2987249544626,82.27607206292816,71.68674698795178
2023-07-07 00:00:00+00:00,42.09115281501342,108.11037093143649,102.19475291277253,97.90528233151177,82.97386450139555,73.49397590361441
2023-07-08 00:00:00+00:00,41.823056300268114,107.8963569526576,101.88504039372275,99.3169398907103,83.39253996447599,76.70682730923689
2023-07-09 00:00:00+00:00,41.286863270777495,107.45486182613391,101.75176022679481,97.08561020036423,82.92311596041611,77.71084337349392
2023-07-10 00:00:00+00:00,40.482573726541574,108.34861156338161,102.71312536529149,96.99453551912562,82.7581832022329,75.70281124497986
2023-07-11 00:00:00+00:00,40.482573726541574,109.0986758708948,102.59841702490266,100.5009107468123,82.82161887845722,75.60240963855415
2023-07-12 00:00:00+00:00,40.214477211796265,108.23613576331421,102.24445986027435,99.9089253187613,82.50444049733568,75.40160642570275
2023-07-13 00:00:00+00:00,46.11260053619305,112.06334129725181,109.4912958218853,118.44262295081958,89.34280639431613,80.02008032128506
2023-07-14 00:00:00+00:00,43.96782841823058,107.99390485908287,105.85012535982918,121.4480874316939,86.89418929205782,80.12048192771077
2023-07-15 00:00:00+00:00,44.23592493297589,107.91377876647863,105.49944557635482,125.0455373406192,91.3093123572697,81.2248995983935
2023-07-16 00:00:00+00:00,42.09115281501342,107.70881415520597,104.99145149749009,124.86338797814199,88.20096422227857,78.91566265060234
2023-07-17 00:00:00+00:00,42.35924932975873,107.37395193004488,104.39551435766063,122.0400728597449,88.58157827962442,78.81526104417664
2023-07-18 00:00:00+00:00,40.750670241286876,106.38040975821093,103.63133831859426,116.30236794171212,87.10987059122046,77.51004016064252
2023-07-19 00:00:00+00:00,40.750670241286876,106.5588319332941,103.16267281357713,119.8087431693988,88.8480081197665,77.71084337349392
2023-07-20 00:00:00+00:00,40.482573726541574,106.16974475795797,103.3243569505061,115.57377049180317,89.59654909921336,77.20883534136539
2023-07-21 00:00:00+00:00,41.018766756032186,106.53214698738012,103.3320041731987,116.12021857923487,92.8952042628774,78.71485943775093
2023-07-22 00:00:00+00:00,39.946380697050955,106.1483682992819,101.9549578583407,111.6575591985427,89.40624207054044,78.11244979919671
2023-07-23 00:00:00+00:00,40.482573726541574,107.18067311618185,103.1681351155004,112.75045537340608,91.09363105810704,78.81526104417664
2023-07-24 00:00:00+00:00,36.19302949061664,103.94837442720004,101.0525855806154,106.42076502732232,94.13854351687384,76.90763052208828
2023-07-25 00:00:00+00:00,34.8525469168901,104.13509779373578,101.47099790793838,105.96539162112923,103.84420197919306,79.51807228915656
2023-07-26 00:00:00+00:00,35.65683646112603,104.57349333375143,102.25429200373624,114.61748633879772,98.87084496320725,78.91566265060233
2023-07-27 00:00:00+00:00,36.19302949061664,104.11325817845503,101.66873323756099,114.29872495446256,98.46485663537167,78.31325301204812
2023-07-28 00:00:00+00:00,35.65683646112603,104.43875038922974,102.373916415856,113.02367941712193,97.90662268459778,82.02811244979912
2023-07-29 00:00:00+00:00,36.19302949061664,104.57684231227735,102.71640274644543,114.61748633879772,101.78888606952545,85.54216867469871
2023-07-30 00:00:00+00:00,34.8525469168901,104.32100172935557,101.6965909773697,110.4280510018214,98.98502918041102,83.13253012048185
2023-07-31 00:00:00+00:00,33.24396782841825,104.14699735573211,101.38797091870457,108.06010928961737,98.78203501649323,84.93975903614451
2023-08-01 00:00:00+00:00,34.8525469168901,105.83481127793463,102.33458784200839,109.51730418943524,99.14996193859422,84.6385542168674
2023-08-02 00:00:00+00:00,32.70777479892763,103.98225611420165,100.50089308636447,105.41894353369752,94.16391778736356,81.82730923694773
2023-08-03 00:00:00+00:00,32.17158176943701,104.00943984415143,100.27748493770245,103.14207650273212,93.35194113169241,83.13253012048186
2023-08-04 00:00:00+00:00,31.099195710455778,103.72566735522622,99.97268849038363,103.82513661202175,93.21238264399892,87.24899598393567
2023-08-05 00:00:00+00:00,30.831099195710475,103.5765309285293,100.3140823605884,103.14207650273212,96.05430093884796,100.10040160642562
2023-08-06 00:00:00+00:00,30.831099195710475,103.63456801383488,99.97541964134525,105.64663023679405,94.22735346358787,94.07630522088347
2023-08-07 00:00:00+00:00,29.758713136729238,104.07150282917435,99.91096447865058,105.28233151183962,93.30119259071296,90.16064257028106
2023-08-08 00:00:00+00:00,31.367292225201094,106.06435881668479,101.39671060178182,110.29143897996346,95.10276579548332,95.68273092369472
2023-08-09 00:00:00+00:00,33.24396782841825,105.3930311319619,101.34481873351066,111.02003642987238,95.67368688150212,96.58634538152603
2023-08-10 00:00:00+00:00,33.24396782841825,104.94327044141679,101.18750443812033,112.11293260473579,96.26998223801061,99.59839357429712
2023-08-11 00:00:00+00:00,33.51206434316356,104.83738571610783,100.98922287830538,112.11293260473579,96.09236234458255,105.62248995983927
2023-08-12 00:00:00+00:00,36.461126005361955,104.85213547259433,101.04876196926911,113.4335154826957,97.31032732808929,107.12851405622482
2023-08-13 00:00:00+00:00,36.461126005361955,104.40205413516908,100.54623019232767,110.33697632058276,94.8870844963207,102.7108433734939
2023-08-14 00:00:00+00:00,37.533512064343185,104.85484315735998,100.80678199406796,114.66302367941701,94.76021314387208,102.30923694779108
2023-08-15 00:00:00+00:00,33.78016085790887,104.03209889034805,99.90440971634268,108.8342440801456,89.98985029180409,99.6987951807228
2023-08-16 00:00:00+00:00,31.099195710455778,102.35942662637444,98.74804039918503,103.91621129326036,85.21948743973607,92.4698795180722
2023-08-17 00:00:00+00:00,28.954423592493317,94.85237061363976,91.84806060970216,98.63387978142066,77.41689926414612,81.62650602409633
2023-08-18 00:00:00+00:00,28.954423592493317,92.82370905784686,90.76106252697012,97.17668488160281,80.25881755899513,86.24497991967866
2023-08-19 00:00:00+00:00,30.29490616621986,92.98763086846141,91.20241652237088,99.72677595628404,80.9312357269728,84.73895582329311
2023-08-20 00:00:00+00:00,30.026809651474558,93.30820649374066,92.05289693182502,99.13479052823304,80.9946714031971,83.43373493975896
2023-08-21 00:00:00+00:00,29.222520107238626,93.0835042856237,91.08661572159741,96.5391621129325,79.31996955087538,80.12048192771077
2023-08-22 00:00:00+00:00,28.954423592493317,92.83083454407223,89.30809021537857,93.76138433515472,79.40877949758939,80.32128514056217
2023-08-23 00:00:00+00:00,29.75871313672924,94.17299112948223,91.74536933354453,98.99817850637511,80.9312357269728,83.53413654618467
2023-08-24 00:00:00+00:00,25.469168900804306,93.27279282720056,90.73757462870003,95.90163934426218,80.03044912458762,82.42971887550192
2023-08-25 00:00:00+00:00,23.592493297587147,92.84512114395407,90.33554920714687,92.9872495446265,80.08119766556706,81.72690763052202
2023-08-26 00:00:00+00:00,23.056300268096532,92.69320577762927,89.96629759713338,92.39526411657548,79.78939355493524,81.1244979919678
2023-08-27 00:00:00+00:00,24.128686327077766,92.99390129633971,90.5829914842713,94.67213114754087,80.15732047703624,80.72289156626499
2023-08-28 00:00:00+00:00,23.056300268096532,93.05885010328393,90.29622063329928,93.62477231329677,80.49987312864751,82.53012048192764
2023-08-29 00:00:00+00:00,24.128686327077766,98.74619944378456,94.46614192152857,99.22586520947164,84.24257802588173,84.03614457831317
2023-08-30 00:00:00+00:00,23.056300268096532,97.26285134881894,93.14481108628799,94.8087431693988,83.5828469931489,81.92771084337342
2023-08-31 00:00:00+00:00,21.447721179624676,92.42033528262887,89.89638013251545,89.89071038251353,80.89317432123822,80.22088353413646
